Model;Name;Price
LANCOOL 205M MESH SNOW;LIAN LI LANCOOL 205M MESH;106.99€
CC-9011200-WW;CORSAIR 4000D Airflow Tempered Glass Mid-Tower Black case;107.59€
306-7G10R21-W57;MSI 306-7G10R21-W57 kompiuterio korpusas „Midi Tower“ Juoda;107.69€
AEROPGSINTERSTELLAR1;Aerocool Interstellar „Midi Tower“ Juoda;107.99€
SAVIO PRIME X1;Case glass Prime X1;108.19€
BGW75;BE QUIET PURE BASE 501 Airflow Window White;108.19€
CA-1Y2-00M1WN-00;Case Ceres 300 T G ARGB Black;108.59€
MPG VELOX 100P AIRFLOW;Case|MSI|MPG VELOX 100P AIRFLOW|MidiTower|Not included|MPGVELOX100PAIRFLOW;108.89€
LANCOOL 215WHITE;LIAN LI LANCOOL 215;109.29€
LANCOOL II MESH C RGB SNOW;LIAN LI LANCOOL II MESH C RGB SNOW EDITION;110.19€
TD500V2-WGNN-S00;COOLER MASTER PC case MasterBox TD500 V2 Mesh ARGB white;110.49€
MPG GUNGNIR 110R;MSI MPG GUNGNIR 110R;111.19€
EY2A009;ENDORFY Regnum 400 ARGB E-ATX PC case;112.19€
FD-C-POR1X-06;FRACTAL DESIGN Pop XL Air RGB Black TG Clear Tint;113.29€
CGR-57C9W-RGB;COUGAR MX600 PC Case, Mid Tower, White;113.39€
NR200PV2-KCNN-S00;Cooler Master MasterBox NR200P V2 | Black | Mini ITX | Power supply included No;113.39€
FD-C-POR1X-01;FRACTAL DESIGN Pop XL Air RGB White TG Clear Tint;114.99€
CC-H52FB-01;NZXT PC case H5 Flow midi tower 2024 black window;115.69€
CC-H52FW-01;NZXT PC case H5 Flow midi tower white window;115.69€
CA-1P5-00M6WN-00;Case|THERMALTAKE|CA-1P5-00M6WN-00|MidiTower|ATX|MicroATX|MiniITX|Colour White|CA-1P5-00M6WN-00;115.99€
MSC10010;PC GAMING CASE MS ARMOR V710 BLACK;118.00€
306-7G18R25-809;MSI MPG VELOX 100R case ARGB;118.49€
EY2A012;ENDORFYArx 700 Air;118.99€
NR200PV2-WCNN-S00;COOLER MASTER CHASSIS BOX MasterBox NR200P V2 White;119.49€
BGW38;BE QUIET Pure Base 500DX White;119.59€
AT-PANORAMA-5F-ARGB-10-000000-;MODECOM kompiuterio korpusas Volcano Panorama APEX ARGB 5F MIDI;120.39€
CA-1N3-00M1WN-00;THERMALTAKE C32 TG ARGB Black;120.59€
AT-HORIZON-MG-ARGB-10-000000-0;MODECOM kompiuterio korpusas  HORIZON  ARGB Flow MIDI USB 3.0 X 2 CYPE-C;121.69€
CA-1N5-00M6WN-00;THERMALTAKE C34 TG Snow ARGB White;122.19€
CA-1P4-00M1WN-00;Case|THERMALTAKE|H550 TG ARGB|MidiTower|Not included|MicroATX|MiniITX|Colour Black|CA-1P4-00M1WN-00;122.19€
FD-C-MES2M-01;Fractal Design | Meshify 2 Mini | Side window | Black TG dark tint | mATX | Power supply included No | ATX;122.29€
AT-PANORAMA-5F-ARGB-20-000000-;MODECOM  KORPUSAS VULKANAS PANORAMA ARGB 5F MIDI BALTAS;122.69€
EY2A010;ENDORFY Arx 500 Air ATX PC case;123.49€
MPG GUNGNIR 300R AIRFLOW WHITE;MSI MPG GUNGNIR 300R AIRFLOW WHITE Case ARGB Fans;123.89€
AT-HORIZON-MG-ARGB-20-000000-0;MODECOM kompiuterio korpusas  HORIZON  ARGB Flow MIDI USB 3.0 X 2 CYPE-C;123.99€
O11D MINI -X;LIAN LI O11 DYNAMIC MINI PC „Mini Tower“ O11D Mini-X Juoda;124.69€
FD-C-MEL2C-05;Fractal Design | Meshify 2 Compact Lite RGB | Side window | Black TG Light | Mid-Tower | Power supply included No | ATX;124.79€
EY2A011;ENDORFY Arx 500 ARGB ATX PC case;125.89€
APNX-C1-WT-V1-ARGB;APNX C1-WT-V1 ARGB;126.39€
CA-1R3-00S6WN-00;Thermaltake The Tower 100 Snow „Mini Tower“ Balta;127.00€
AT-PERUN-4F-ARGB-10-000000-000;MODECOM kompiuterio korpusas VOLCANO PERUN APEX ARGB MIDI Black;127.29€
CC-H52FB-R1;NZXT PC case H5 Flow RGB 2024 midi tower black;127.99€
MPG VELOX 100R WHITE;Case|MSI|MPG VELOX 100R WHITE|MidiTower|Case product features Transparent panel|Not included|Colour White|MPGVELOX100RWHITE;128.19€
CA-1N2-00M1WN-00;THERMALTAKE C31 TG ARGB Black;128.29€
MPG GUNGNIR 110R WHITE;Case|MSI|MPG GUNGNIR 110R WHITE|MidiTower|Case product features Transparent panel|Not included|ATX|MicroATX|MiniITX|Colour White|MPGGUNGNIR110RWHITE;128.29€
FD-C-MES2C-03;FRACTAL DESIGN Meshify 2 Compact Black TG Light Tint case;129.19€
90DC00M0-B39000;ASUS PROART PA401 WOOD TG PWM BLACK ATX CASE;129.19€
90DC00M0-B39010;ASUS PROART PA401 WOOD METAL PWM BLACK ATX CASE;129.19€
MPG VELOX 100R;Case|MSI|MidiTower|Not included|MPGVELOX100R;129.69€
O11VPX;„Lian Li O11 Vision Compact Black;129.69€
CC-9011204-WW;CORSAIR iCUE 4000X RGB Tempered Glass Mid-Tower Black case;130.89€
CC-9011205-WW;CORSAIR iCUE 4000X RGB Tempered Glass Mid-Tower White case;130.89€
CC-9011263-WW;Corsair Dual Chamber PC Case | 2500D AIRFLOW | Black | Mid Tower | Power supply included No | ATX;130.89€
CC-9011265-WW;Corsair Dual Chamber PC Case | 2500X | Black | Mid Tower | Power supply included No | ATX;130.89€
CC-9011264-WW;Corsair Dual Chamber PC Case | 2500D AIRFLOW | White | Mid Tower | Power supply included No | ATX;130.89€
CC-9011266-WW;Corsair Dual Chamber PC Case | 2500X | White | Mid Tower | Power supply included No | ATX;130.89€
MAG PANO 100R PZ WHITE;MSI MAG PANO 100R PZ WHITE case ARGB;131.19€
CA-1N5-00M1WN-00;THERMALTAKE C34 TG ARGB Black;131.39€
MAG PANO 100R PZ;MSI MAG PANO 100R PZ case ARGB;131.49€
BGW65;BE QUIET LIGHT BASE 600 DX Black;132.19€
APNX-C1-BK-V1-ARGB;APNX C1-BK-V1 ARGB;132.59€
306-7G18W21-809;MSI MPG VELOX 100R WHITE korpusas;133.69€
CC-H61FW-01;NZXT PC case H6 Flow midi tower white;134.99€
CA-1T4-00M1WN-02;Case Divider 500 TG Black;136.29€
CA-1L2-00S1WN-00;THERMALTAKE Level 20 VT;136.59€
EY2A013;ENDORFY Arx 700 ARGB;137.59€
AT-SPACE-PG-10-000000-0002;MODECOM kompiuterio korpusas Volcano SPACE APEX ARGB  MIDI USB 3.0 X 2  CYPE-C;137.79€
CM-H72FW-01;NZXT PC case H7 Flow 2024 window White;138.29€
AT-PANORAMA-7F-ARGB-10-000000-;MODECOM kompiuterio korpusas Volcano Panorama APEX ARGB 7F MIDI;138.79€
CC-H52FW-R1;NZXT PC case H5 Flow RGB 2024 midi tower white;139.69€
AT-SPACE-PG-20-000000-0002;Modecom Volcano SPACE APEX ARGB MIDI „Midi Tower“ Balta;140.19€
H500-WGNN-S00;COOLER MASTER PC case HAF 500 Midi tower ARGB white;140.49€
AT-PANORAMA-7F-ARGB-20-000000-;MODECOM kompiuterio korpusas Volcano Panorama APEX ARGB 7F MIDI;141.19€
FD-C-TOR1C-03;Fractal Design | Torrent Compact TG Clear Tint | Side window | White | ATX;143.59€
FD-C-MES2C-06;FRACTAL DESIGN Meshify 2 Compact RGB Black TG Light Tint;144.49€
PC-O11DX;Lian Li PC-O11 Dynamic „Midi Tower“ Juoda;144.79€
FD-C-MEL2A-05;Fractal Design Meshify 2 Lite RGB Black TG Light Tint (USB-C priekiniai jungčiai reikalingas papildomas kabelis);145.19€
BG026;BE QUIET SILENT BASE 601 Black Midi Tower;147.19€
CA-1E3-00M1WN-03;THERMALTAKE Suppressor F31 Tempered Glass;147.69€
GB-AC300G;GIGABYTE GB-AC300G PC Case ATX/M-ATX/Mini-ITX;148.59€
90DC0090-B09010;ASUS TUF Gaming GT502 Gaming Case ATX Panoramic View Tempered Glass Front and Side Panel Tool-Free Side Panels;148.59€
FD-C-MEL2A-04;Fractal Design Meshify 2 Lite White TG Clear Tint (USB-C priekiniai jungčiai reikalingas papildomas kabelis);149.89€
CA-1H8-00M1WN-02;Case|THERMALTAKE|CA-1H8-00M1WN-02|MidiTower|ATX|MicroATX|MiniITX|Colour Black|CA-1H8-00M1WN-02;149.99€
90DC00I0-B19000;Asus TUF GAMING GT302 TG ARGB BLACK;150.19€
BGW43;BE QUIET PURE BASE 500FX Black ARGB lighting (P);150.39€
CGR-58M6B;COUGAR FV270 PC Case, Mid tower, Black;151.19€
FD-C-TOR1C-01;FRACTAL DESIGN Torrent Compact Black TG Dark Tint;151.99€
BGW26;BE QUIET SILENT BASE 601 Window Black Midi Tower with viewing window;152.89€
CA-1G4-00M1WN-09;Thermaltake Core P3 TG Pro „Midi Tower“ Juoda;152.89€
FD-C-NOR1C-03;Fractal Design | North | Chalk White | Power supply included No | ATX;153.49€
CA-1F1-00D1NN-00;THERMALTAKE Core P100;156.19€
CC-9011246-WW;CORSAIR iCUE 2000D RGB AIRFLOW Black mini ITX chassis;156.19€
CC-9011247-WW;CORSAIR iCUE 2000D RGB AIRFLOW White mini ITX chassis;156.19€
TUFGAMINGGT302ARGB;Case|ASUS|TUF Gaming GT302 ARGB|MidiTower|Case product features Transparent panel|Not included|ATX|EATX|MicroATX|MiniITX|Colour White|TUFGAMINGGT302ARGB;157.19€
CGR-58M6W;COUGAR FV270 PC Case, Mid tower, White;158.79€
BGW66;BE QUIET LIGHT BASE 600 DX White;158.79€
CA-1Y4-00S1WN-00;Thermaltake The Tower 3 00 TG Black;159.49€
FD-C-NOR1C-04;Fractal Design North Chalk White TG Clear Tint | Fractal Design;160.29€
306-7G21P21-W57;MSI MPG GUNGNIR 300P AIRFLOW korpusas;161.29€
FD-C-MOD1N-02;Fractal Design Computer Case | Mood | Black | mITX | Power supply included No;161.69€
CA-1R4-00S1WN-00;Case|THERMALTAKE|CA-1R4-00S1WN-00|MicroTower|MicroATX|MiniITX|Colour Black|CA-1R4-00S1WN-00;161.99€
FD-C-MOD1N-01;Fractal Design Computer Case | Mood | Light Gray | mITX | Power supply included No;164.29€
CA-1Y4-00S6WN-00;Thermaltake The Tower 3 00 TG Snow;165.59€
CC-9011240-WW;CORSAIR iCUE 4000D RGB Airflow Tempered Glass Mid-Tower Black;166.19€
O11DEX;LIAN LI O11 DYNAMIC EVO;166.19€
FD-C-TOR1C-02;FRACTAL DESIGN Torrent Compact RGB Black TG Light Tint;166.79€
VK-CASE02LCD;Valkyrie VK02 LCD Black „Midi Tower“ Juoda;166.89€
MPG GUNGNIR 300R AIRFLOW;MSI MPG GUNGNIR 300R AIRFLOW Case EATX ATX mATX Mini-ITX SPCC Steel Tempered Glass with A-RGB fans;167.19€
MPGGUNGNIR300PAIRFLOW;Case|MSI|MPG GUNGNIR 300P AIRFLOW|MidiTower|Case product features Transparent panel|Not included|ATX|EATX|MicroATX|MiniITX|Colour Black|MPGGUNGNIR300PAIRFLOW;167.89€
CC-9011241-WW;CORSAIR iCUE 4000D RGB Airflow Mid-Tower True White;167.99€
CC-9011211-WW;CORSAIR 5000D AIRFLOW Tempered Glass Mid-Tower ATX PC Case White;168.19€
90DC0090-B19010;ASUS TUF GAMING GT502 PLUS TG ARGB BLACK ATX Case;168.49€
BGW62;BE QUIET Shadow Base 800 DX Case White (P);168.59€
GT502PLUS/BLK/TG/TUFGAM;Case|ASUS|GT502 PLUS|MidiTower|Not included|ATX|MicroATX|MiniITX|Colour Black|GT502PLUS/BLK/TG/TUFGAM;169.19€
FD-C-TOR1C-05;Fractal Design Torrent Compact RGB White TG clear tint, Mid-Tower (atidaryta pakuotė, naujas);169.49€
CA-1P8-00M1WN-00;CASE MIDITOWER ATX W/O PSU/CA-1P8-00M1WN-00 THERMALTAKE;169.69€
CA-1T4-00M1WN-01;Thermaltake Divider 500 ARGB Tempered Glass Bla;169.69€
CA-1G4-00M6WN-09;Thermaltake Core P3 TG Pro „Midi Tower“ Balta;171.49€
MPG GUNGNIR 300P AIRFLOW;MSI | PC Case | MPG GUNGNIR 300P AIRFLOW | Side window | Black | Mid-Tower | Power supply included No | ATX;171.89€
CM-H72FB-R1;NZXT PC case H7 Flow RGB 2024 midi tower black;172.89€
FD-C-DEF7A-06;FRACTAL DESIGN Define 7 White TG;173.19€
CC-9011280-WW;CORSAIR iCUE LINK 3500X RGB Tempered Glass Mid-Tower PC Case Black;173.39€
CC-9011281-WW;CORSAIR iCUE LINK 3500X RGB Tempered Glass Mid-Tower PC Case White;173.39€
BGW59;BE QUIET Daark Base 701 White ARGB;174.49€
306-7G21W21-W57;MSI MPG GUNGNIR 300R AIRFLOW korpusas WHITE;176.59€
BGW69;BE QUIET LIGHT BASE 900 DX Black;178.29€
CA-1X8-00F1WN-01;Case CTE T500 Fu ll Tower ARGB TG Black;181.79€
CA-1X8-00F6WN-01;Case CTE T500 Fu ll Tower ARGB TG Snow;182.99€
CA-1V2-00M6WN-00;Thermaltake Core P6 Tem pered Glass Snow;183.49€
Z10 DS BLACK;Case Z10DS Black ATX Mid Tower ARGB Fan;184.99€
CA-1X5-00M6WN-00;Thermaltake CA-1X5-00M6WN-00 kompiuterio korpusas „Midi Tower“ Balta;185.59€
BGW67;BE QUIET LIGHT BASE 600 LX Black;185.99€
FD-C-ERA2N-03SO;SALE OUT. Fractal Design Era 2 Computer Case, Midnight Blue | Fractal Design | Computer Case | Era 2 | Midnight Blue | mITX | DAMAGED PACKAGING | Power supply included No | SFX / SFX-L;187.29€
CA-1X7-00F1WN-01;Case Thermaltake CTE C700 AR GB TG Black;192.19€
CA-1X1-00M6WN-00;Thermaltake The Tower 500 „Midi Tower“ Balta;192.69€
BGW70;BE QUIET LIGHT BASE 900 DX White;193.19€
CM-H91FW-01;NZXT PC case H9 Flow Midi tower window white;194.49€
90DC0093-B19000;ASUS TUF GAMING GT502 PLUS TG ARGB WHITE ATX Case;196.39€
CM-H71EW-02;NZXT PC case H7 Elite RGB midi tower white;198.89€
BGW68;BE QUIET LIGHT BASE 600 LX White;198.89€
BGW40;Case|BE QUIET|Silent Base 802 Window White|MidiTower|Not included|ATX|EATX|MicroATX|MiniITX|Colour White|BGW40;200.29€
CA-1Y3-00M1WN-00;PC case CTE E600 MX Tempered Glass, glass side - black;206.69€
CA-1X6-00F1WN-01;Thermaltake CTE C750 TG ARGB „Full Tower“ Juoda;211.89€
BGW63;BE QUIET Shadow Base 800 FX Case Black;212.19€
FD-C-ERA2N-02;Fractal Design Computer Case | Era 2 | Charcoal | mITX | Power supply included No | SFX / SFX-L;215.49€
CA-1Y3-00M6WN-00;PC case CTE E600 MX Tempered Glass, glass side- snow;215.89€
CA-1X6-00F6WN-01;Thermaltake CTE C750 TG ARGB „Full Tower“ Balta;216.39€
CA-1Q6-00M1WN-00;Thermaltake View 51 ARG B TG;217.69€
O11DXL-X;Lian Li O11Dynamic XL „Midi Tower“ Juoda;221.19€
CA-1F8-00M1WN-02;THERMALTAKE Core X71 TG Big Tower 3x 14cm (2x Riing blue) I/O ports toolless installation LCS upgradable ATX possible tempered glass;222.39€
FD-C-ERA2N-03;Fractal Design Computer Case | Era 2 | Midnight Blue | mITX | Power supply included No | SFX / SFX-L;223.49€
FD-C-ERA2N-01;Fractal Design Computer Case | Era 2 | Silver | mITX | Power supply included No | SFX / SFX-L;224.69€
CA-1J8-00M1WN-00;THERMALTAKE Core P90 TG Wallmount Case Cablemanagement fully modular open design wall-PC or on ther floor tempered glass modding DIY;229.69€
CA-1I7-00F6WN-00;THERMALTAKE View 71 TG RGB Snow;229.69€
BGW64;BE QUIET Shadow Base 800 FX Case White (P);232.89€
CA-1I7-00F1WN-00;THERMALTAKE View 71 TG Blue Full Tower Case front-top I/O ports with Tool-free installation high gloss full tempered glass 4 windows;236.79€
O11DEXL-X;LIAN LI O11 DYNAMIC EVO XL BLACK;240.49€
CA-1B6-00F1WN-04;THERMALTAKE Core V71 TG Big Tower case 3 preinstalled 20cm LED fans, I/O ports with 2x USB 2.0, 2x USB 3.0, Tempered Glass window;241.89€
BGW72;BE QUIET LIGHT BASE 900 FX White;245.39€
CM-H91EW-01;NZXT PC case H9 Elite Midi tower window white;247.69€
CSE-731I-404B;Supermicro CSE-731I-404B kompiuterio korpusas „Mini Tower“ Juoda 400 W;259.59€
CC-9011242-WW;CORSAIR iCUE 5000D RGB Airflow Tempered Glass Mid-Tower Black;263.39€
CC-9011243-WW;CORSAIR iCUE 5000D RGB Airflow Mid-Tower True White;263.39€
CA-1I7-00F1WN-03;PC case - View 71 Tempered Glass ARGB Edition;270.19€
CC-9011219-WW;CORSAIR 7000D AIRFLOW Full-Tower ATX PC Case White;271.79€
CA-1P6-00F6WN-00;Thermaltake Level 20 HT Snow Edition „Full Tower“ Balta;276.99€
90DC0020-B39000;ASUS GX601 ROG STRIX HELIOS RGB CASE BK/AL WITH HANDLE;298.19€
CA-1Q4-00M1WN-00;Case|THERMALTAKE|CA-1Q4-00M1WN-00|Tower|MicroATX|MiniITX|Colour Black|CA-1Q4-00M1WN-00;302.99€
CA-1Q4-00M6WN-00;Thermaltake AH T600 Sno w TG;313.79€
BGW50;BE QUIET Dark Base Pro 901 Black RGB Full Tower case;327.39€
BGW51;BE QUIET Dark Base Pro 901 White ARGB;330.99€
CSE-732D4-668B;Supermicro CSE-732D4-668B kompiuterio korpusas „Midi Tower“ Juoda 668 W;342.89€
CA-1O2-00F9WN-00;PC case - A700 Aluminum Tempered Glass Edition;360.19€
306-7G15R21-W57;MSI MEG PROSPECT 700R kompiuterio korpusas „Midi Tower“ Juoda;371.49€
CS-HYTE-Y70-B-L;HYTE Y70 „Midi Tower“ Juoda;415.00€
CS-HYTE-Y70-BW-L;HYTE Y70 Touch „Midi Tower“ Juoda, Balta;415.00€
CS-HYTE-Y70TTI-WW;HYTE Y70 Touch Infinite „Midi Tower“ Balta;440.00€
CS-HYTE-Y70TTI-BB;HYTE Y70 touch infinite „Midi Tower“ Juoda;440.00€
CS-HYTE-Y70TTI-WB;HYTE Y70 Touch Infinite „Midi Tower“ Juoda, Balta;440.00€
CS-HYTE-Y70TTI-RB;HYTE Y70 Touch Infinite „Midi Tower“ Juoda, Vyšnių spalva;440.00€
H700E-WGNN-S00;Kompiuterio korpusas COOLER MASTER HAF 700 EVO ARGB FULL TOWER;467.00€
CA-1Q8-00M1WN-00;Thermaltake DistroCase 350P Black TG;667.00€
