Model;Name;Price
VN3706RM82;Graphics Card|BIOSTAR|NVIDIA GeForce RTX 3070|8 GB|GDDR6|256 bit|PCIE 4.0 16x|GPU 1500 MHz|Dual Slot Fansink|1xHDMI|3xDisplayPort|VN3706RM82;461.00€
RX7700XT CL 12GO;ASROCK RADEON RX 7700 XT Challenger OC 12GB GDDR6 192bit;462.00€
RX7700XTCL12GO;Graphics Card|ASROCK|AMD Radeon RX 7700 XT|12 GB|GDDR6|192 bit|PCIE 4.0 16x|Two and Half Slot Fansink|1xHDMI|3xDisplayPort|RX7700XTCL12GO;462.00€
VCG4060T8DFXPB1-O;Karta graf. PNY XLR8  RTX 4060 Ti 8GB VERTO OC DUAL;471.00€
GV-N406TEAGLE-8GD;GIGABYTE RTX4060 Ti EAGLE 8GB GDDR6 2xHDMI 2xDP;472.00€
N406T3-08D6X-171153L;INNO3D GeForce RTX 4060 Ti X3 OC 8GB GDDR6 1xHDMI 3xDP;473.00€
GV-N406TEAGLEOC ICE-8GD;GIGABYTE GeForce RTX 4060 Ti EAGLE OC ICE 8GB GDDR6 2xHDMI 2xDP;479.00€
20X22AA;NVIDIA Quadro T1000 4GB GDDR6 4x mini-DisplayPort GPU 2D CAD Graphics Video Card for HP Workstations - 50W low-profile single-slot;484.00€
100-300000078;AMD GPU W7500 8GB GDDR6 128bit, 12Tflops, 4x DP 2.1, active fan, RDNA3;484.00€
VCNRTXA1000-SB;PNY NVIDIA RTX A1000 8GB Low Profile OEM Version;487.00€
11335-03-20G;SAPPHIRE PURE AMD RADEON RX 7700 XT GAMING OC 12GB GDDR6 DUAL HDMI / DUAL DP;488.00€
GV-N406TEAGLEOC ICE-8GD 1.0;Gigabyte GeForce RTX 4060 Ti EAGLE OC ICE 8G | NVIDIA | 8 GB | GeForce RTX 4060 Ti | GDDR6 | HDMI ports quantity 2 | PCI-E 4.0 | Memory clock speed 2550 MHz;490.00€
11335-08-50G;Graphics Card|SAPPHIRE|AMD Radeon RX 7700 XT|12 GB|GDDR6|192 bit|PCIE 4.0 16x|Triple slot Fansink|2xHDMI|2xDisplayPort|11335-08-50G;493.00€
RX7700XT SL 12GO;ASROCK RADEON RX 7700 XT Steel Legend 12GB GDDR6 192bit;495.00€
11335-02-20G;SAPPHIRE NITRO+ AMD RADEON RX 7700 XT GAMING OC 12GB GDDR6 DUAL HDMI / DUAL DP;504.00€
90YV0JZ0-M0NA00;ASUS Dual Radeon RX 7700 XT OC Edition 12GB GDDR6;517.00€
90YV0JS0-M0NA00;ASUS DUAL RTX 4060TI 8GB GDDR6 OC 3xDP 1xHDMI;519.00€
GV-N406TAERO OC-8GD;GIGABYTE RTX4060 Ti AERO OC 8GB GDDR6 2xHDMI 2xDP;523.00€
GV-R78XTGAMING OC-16GD;GIGABYTE Radeon RX 7800 XT GAMING OC 16GB;524.00€
4X61J52233;Lenovo | Graphics Card | T1000 | NVIDIA | 8 GB | T1000 | GDDR6 | PCIe 3.0 x 16;529.00€
11330-02-20G;SAPPHIRE PULSE AMD RADEON RX 7800 XT GAMING 16GB GDDR6 DUAL HDMI / DUAL DP;531.00€
VCNRTXA1000-PB;PNY NVIDIA RTX A1000 8GB Low Profile;538.00€
RX-78TSWFTFP;XFX RX-78TSWFTFP vaizdo plokštė AMD Radeon RX 7800 XT 16 GB GDDR6;543.00€
90SKC000-M5UAN0;ASUS A2000 NVIDIA RTX A2000 6 GB GDDR6;560.00€
RX7800XT CL 16GO;ASROCK RADEON RX 7800 XT Challenger OC 16GB GDDR6 256bit;564.00€
11330-03-20G;SAPPHIRE PURE AMD RADEON RX 7800 XT GAMING OC 16GB GDDR6 DUAL HDMI / DUAL DP;566.00€
RX7800XT 16G-F/OC;"Vaizdo plokštė ""PowerColor Radeon RX 7800 XT Fighter 16GB";575.00€
11330-01-20G;SAPPHIRE NITRO+ AMD Radeon™ RX 7800 XT 16GB DDR6, HDMI™, DisplayPort 2.1, Dual BIOS;592.00€
4X61Q73041;Lenovo NVIDIA RTX A1000 8GB mini-DP*4 GDDR6 Graphics card | Lenovo;596.00€
NE64070019K9-1048D;Graphics Card|PALIT|NVIDIA GeForce RTX 4070|12 GB|GDDR6|192 bit|PCIE 4.0 16x|GPU 1920 MHz|Dual Slot Fansink|1xHDMI|3xDisplayPort|NE64070019K9-1048D;617.00€
VCNRTXA2000-12GB-SB;PNY NVIDIA A2000 12GB LowProfile OEM version 4xMini DP 1.4;624.00€
RX-79GMERCB9;XFX AMD RX-7900GRE GAMING 16GB GDDR6 256bit, 2395 MHz / 18Gbps, 3x DP 1x HDMI, 2.5 slots, 3 fans;647.00€
VCNRTXA2000-12GB-PB;PNY NVIDIA RTX A2000 12GB 192-bit GDDR6 4x mDP 1.4a;681.00€
RX7900XT CT 20G;ASROCK RADEON RX 7900 XT CREATOR 20GB;761.00€
VCNRTX2000ADA-SB;PNY NVIDIA RTX 2000 ADA 16GB 128-bit GDDR6 OEM 4xmDP 1.4a;763.00€
11323-01-40G;SAPPHIRE NITRO+ RADEON RX7900XT GAMING OC VAPOR-X 20GB GDDR6 2xHDMI 2xDP;874.00€
11322-02-20G;SAPPHIRE PULSE RADEON RX7900XTX GAMING OC 24GB GDDR6 2xHDMI 2xDP;975.00€
RTX 5070 TI 16G VENTUS 3X OC;MSI GeForce RTX™ 5070 Ti 16G VENTUS 3X OC DLSS 4;990.00€
PRIME-RTX5070TI-O16G;ASUS Prime GeForce RTX 5070 Ti 16GB GDDR7 OC Edition Graphics Card PCIe 5.0 HDMI DP 2.1;1 079.00€
GV-N507TWF3OC-16GD 1.0;Graphics Card|GIGABYTE|NVIDIA GeForce RTX 5070 Ti|16 GB|GDDR7|256 bit|PCIE 5.0 16x|Triple slot Fansink|1xHDMI|3xDisplayPort|GV-N507TWF3OC-16GD1.0;1 090.00€
RTX 5070 TI 16G GAMING TRIO OC;MSI GeForce RTX 5070 Ti 16G GAMING TRIO OC PLUS;1 139.00€
VCNRTXA4000-SB;PNY NVIDIA RTX A4000 PCI-Express x16 Gen 4.0 16GB GDDR6 ECC 256-bit NVlink Support HDCP 2.2 and HDMI 2.0 support with opt Adapter DLSS 3;1 157.00€
TUF-RTX5070TI-O16G-GAMING;ASUS TUF Gaming GeForce RTX™ 5070 Ti 16GB GDDR7 OC Edition;1 159.00€
RTX 5070 TI 16G VANGUARD SOC;MSI GeForce RTX 5070 Ti 16G VANGUARD SOC LAUNCH EDITION;1 179.00€
